timestamp,crypto_id,symbol,crypto_name,price_usd,price_change_percentage_24h,source_file,previous_price_usd,price_change_since_last_collect,price_change_pct_since_last_collect,movement_status,date,hour
2026-04-25 17:55:05,bitcoin,,,77262.0,-0.5846203401435958,crypto_2026-04-25_17-55-05.json,77313.0,-51.0,-0.06596562027084708,queda,2026-04-25,17
2026-04-25 18:00:04,bitcoin,,,77261.0,-0.5450358915153769,crypto_2026-04-25_18-00-04.json,77262.0,-1.0,-0.0012942973259817245,queda,2026-04-25,18
2026-04-25 18:05:04,bitcoin,,,77318.0,-0.47206976838020587,crypto_2026-04-25_18-05-04.json,77261.0,57.0,0.07377590246049107,alta,2026-04-25,18
2026-04-25 18:10:04,bitcoin,,,77288.0,-0.4431843355938567,crypto_2026-04-25_18-10-04.json,77318.0,-30.0,-0.03880079670969244,queda,2026-04-25,18
2026-04-25 18:15:05,bitcoin,,,77302.0,-0.44979386314831415,crypto_2026-04-25_18-15-05.json,77288.0,14.0,0.018114066866783976,alta,2026-04-25,18
2026-04-25 18:20:04,bitcoin,,,77299.0,-0.17190004955756802,crypto_2026-04-25_18-20-04.json,77302.0,-3.0,-0.00388088277146775,queda,2026-04-25,18
2026-04-25 18:25:04,bitcoin,,,77299.0,-0.2557418653157469,crypto_2026-04-25_18-25-04.json,77299.0,0.0,0.0,estável,2026-04-25,18
2026-04-25 18:46:39,bitcoin,,,77336.0,-0.3487266266222,crypto_2026-04-25_18-46-39.json,77299.0,37.0,0.047866078474495144,alta,2026-04-25,18
2026-04-25 18:47:03,bitcoin,,,77336.0,-0.3487266266222,crypto_2026-04-25_18-47-03.json,77336.0,0.0,0.0,estável,2026-04-25,18
2026-04-25 18:50:22,bitcoin,,,77353.0,-0.3264048525457135,crypto_2026-04-25_18-50-22.json,77336.0,17.0,0.021982000620668254,alta,2026-04-25,18
2026-04-25 18:55:24,bitcoin,,,77331.0,-0.335897389635009,crypto_2026-04-25_18-55-24.json,77353.0,-22.0,-0.028441043010613683,queda,2026-04-25,18
2026-04-25 19:00:04,bitcoin,,,77327.0,-0.34950848102117177,crypto_2026-04-25_19-00-04.json,77331.0,-4.0,-0.005172569862021699,queda,2026-04-25,19
2026-04-25 19:05:04,bitcoin,,,77325.0,-0.49052049058058955,crypto_2026-04-25_19-05-04.json,77327.0,-2.0,-0.0025864187153258242,queda,2026-04-25,19
2026-04-25 19:10:04,bitcoin,,,77301.0,-0.41390098225291794,crypto_2026-04-25_19-10-04.json,77325.0,-24.0,-0.03103782735208535,queda,2026-04-25,19
2026-04-25 19:15:05,bitcoin,,,77330.0,-0.3621869338076362,crypto_2026-04-25_19-15-05.json,77301.0,29.0,0.03751568543744583,alta,2026-04-25,19
2026-04-25 19:20:04,bitcoin,,,77340.0,-0.39885868199726493,crypto_2026-04-25_19-20-04.json,77330.0,10.0,0.012931591878960301,alta,2026-04-25,19
2026-04-25 19:25:04,bitcoin,,,77341.0,-0.37413828999477317,crypto_2026-04-25_19-25-04.json,77340.0,1.0,0.0012929919834497026,alta,2026-04-25,19
2026-04-25 19:30:05,bitcoin,,,77313.0,-0.34876580302326454,crypto_2026-04-25_19-30-05.json,77341.0,-28.0,-0.03620330743072885,queda,2026-04-25,19
2026-04-25 19:35:05,bitcoin,,,77243.0,-0.4733412968690586,crypto_2026-04-25_19-35-05.json,77313.0,-70.0,-0.09054104743057441,queda,2026-04-25,19
2026-04-25 19:40:05,bitcoin,,,77245.0,-0.4826743981172744,crypto_2026-04-25_19-40-05.json,77243.0,2.0,0.002589231386662869,alta,2026-04-25,19
2026-04-25 12:13:04,ethereum,,,2316.56,0.32856654041880207,crypto_2026-04-25_12-13-04.json,,,,sem histórico anterior,2026-04-25,12
2026-04-25 15:51:54,ethereum,,,2311.55,-0.48749155298758007,crypto_2026-04-25_15-51-54.json,2316.56,-5.0099999999997635,-0.21626895051281916,queda,2026-04-25,15
2026-04-25 15:52:58,ethereum,,,2310.15,-0.5478823601567334,crypto_2026-04-25_15-52-58.json,2311.55,-1.400000000000091,-0.060565421470445836,queda,2026-04-25,15
2026-04-25 15:54:29,ethereum,,,2309.19,-0.5891244811490526,crypto_2026-04-25_15-54-29.json,2310.15,-0.9600000000000364,-0.04155574313356433,queda,2026-04-25,15
2026-04-25 15:55:04,ethereum,,,2308.93,-0.6004641761392259,crypto_2026-04-25_15-55-04.json,2309.19,-0.2600000000002183,-0.011259359342462865,queda,2026-04-25,15
2026-04-25 16:00:04,ethereum,,,2308.64,-0.6104615900241125,crypto_2026-04-25_16-00-04.json,2308.93,-0.2899999999999636,-0.0125599303573501,queda,2026-04-25,16
2026-04-25 16:05:04,ethereum,,,2309.46,-0.5470437169342349,crypto_2026-04-25_16-05-04.json,2308.64,0.8200000000001637,0.035518746967918936,alta,2026-04-25,16
2026-04-25 16:10:05,ethereum,,,2308.32,-0.4636574881561122,crypto_2026-04-25_16-10-05.json,2309.46,-1.1399999999998727,-0.049362188563554794,queda,2026-04-25,16
2026-04-25 16:14:58,ethereum,,,2309.55,-0.44275970498959627,crypto_2026-04-25_16-14-58.json,2308.32,1.2300000000000182,0.05328550634227569,alta,2026-04-25,16
2026-04-25 16:15:04,ethereum,,,2309.55,-0.44275970498959627,crypto_2026-04-25_16-15-04.json,2309.55,0.0,0.0,estável,2026-04-25,16
2026-04-25 16:20:04,ethereum,,,2310.62,-0.1803445999531363,crypto_2026-04-25_16-20-04.json,2309.55,1.069999999999709,0.04632937152257838,alta,2026-04-25,16
2026-04-25 16:25:04,ethereum,,,2309.95,-0.1970606001295217,crypto_2026-04-25_16-25-04.json,2310.62,-0.6700000000000728,-0.02899654638149383,queda,2026-04-25,16
2026-04-25 16:30:04,ethereum,,,2308.38,-0.3192344812805154,crypto_2026-04-25_16-30-04.json,2309.95,-1.569999999999709,-0.06796683910905903,queda,2026-04-25,16
2026-04-25 16:35:04,ethereum,,,2307.72,-0.49949700924199264,crypto_2026-04-25_16-35-04.json,2308.38,-0.6600000000003092,-0.02859147973905116,queda,2026-04-25,16
2026-04-25 16:40:04,ethereum,,,2306.1,-0.5939265556456801,crypto_2026-04-25_16-40-04.json,2307.72,-1.6199999999998909,-0.07019915761010397,queda,2026-04-25,16
2026-04-25 16:45:04,ethereum,,,2308.72,-0.18248221690326602,crypto_2026-04-25_16-45-04.json,2306.1,2.619999999999891,0.11361172542387109,alta,2026-04-25,16
2026-04-25 16:50:05,ethereum,,,2309.78,-0.15213889125025007,crypto_2026-04-25_16-50-05.json,2308.72,1.0600000000004002,0.04591288679443156,alta,2026-04-25,16
2026-04-25 16:55:04,ethereum,,,2310.09,-0.16460857176378527,crypto_2026-04-25_16-55-04.json,2309.78,0.30999999999994543,0.013421191628637592,alta,2026-04-25,16
2026-04-25 17:00:04,ethereum,,,2309.78,-0.24520105499179792,crypto_2026-04-25_17-00-04.json,2310.09,-0.30999999999994543,-0.01341939058651158,queda,2026-04-25,17
2026-04-25 17:05:04,ethereum,,,2309.33,-0.26342430178363824,crypto_2026-04-25_17-05-04.json,2309.78,-0.45000000000027285,-0.01948237494481175,queda,2026-04-25,17
2026-04-25 17:10:05,ethereum,,,2309.01,-0.27741077061136143,crypto_2026-04-25_17-10-05.json,2309.33,-0.31999999999970896,-0.013856832934215075,queda,2026-04-25,17
2026-04-25 17:15:04,ethereum,,,2308.5,-0.43174706768801796,crypto_2026-04-25_17-15-04.json,2309.01,-0.5100000000002183,-0.022087388101403555,queda,2026-04-25,17
2026-04-25 17:20:04,ethereum,,,2308.14,-0.36544022473909726,crypto_2026-04-25_17-20-04.json,2308.5,-0.36000000000012733,-0.015594541910336901,queda,2026-04-25,17
2026-04-25 17:22:10,ethereum,,,2308.22,-0.27741876900411594,crypto_2026-04-25_17-22-10.json,2308.14,0.07999999999992724,0.0034659942637763415,alta,2026-04-25,17
2026-04-25 17:25:04,ethereum,,,2310.17,-0.192859268237453,crypto_2026-04-25_17-25-04.json,2308.22,1.9500000000002728,0.08448068208404194,alta,2026-04-25,17
2026-04-25 17:30:04,ethereum,,,2312.44,-0.1811155478586166,crypto_2026-04-25_17-30-04.json,2310.17,2.269999999999982,0.09826116692710847,alta,2026-04-25,17
2026-04-25 17:35:04,ethereum,,,2309.59,-0.13603034350620227,crypto_2026-04-25_17-35-04.json,2312.44,-2.849999999999909,-0.12324644098873523,queda,2026-04-25,17
2026-04-25 17:35:21,ethereum,,,2309.35,-0.14661136411961362,crypto_2026-04-25_17-35-21.json,2309.59,-0.24000000000023647,-0.010391454760378963,queda,2026-04-25,17
2026-04-25 17:40:04,ethereum,,,2311.03,-0.0932881136754945,crypto_2026-04-25_17-40-04.json,2309.35,1.680000000000291,0.07274774287138333,alta,2026-04-25,17
2026-04-25 17:45:04,ethereum,,,2312.23,-0.09740731534566884,crypto_2026-04-25_17-45-04.json,2311.03,1.199999999999818,0.05192489928732288,alta,2026-04-25,17
2026-04-25 17:50:05,ethereum,,,2311.21,-0.20800412630053036,crypto_2026-04-25_17-50-05.json,2312.23,-1.0199999999999818,-0.044113258629114825,queda,2026-04-25,17
2026-04-25 17:55:05,ethereum,,,2310.1,-0.3017910916459954,crypto_2026-04-25_17-55-05.json,2311.21,-1.1100000000001273,-0.04802679116134524,queda,2026-04-25,17
2026-04-25 18:00:04,ethereum,,,2310.13,-0.4108417361885791,crypto_2026-04-25_18-00-04.json,2310.1,0.03000000000020009,0.0012986450803082156,alta,2026-04-25,18
2026-04-25 18:05:04,ethereum,,,2311.6,-0.3474653586935869,crypto_2026-04-25_18-05-04.json,2310.13,1.4699999999998,0.06363278257066918,alta,2026-04-25,18
2026-04-25 18:10:04,ethereum,,,2311.01,-0.3381133604860071,crypto_2026-04-25_18-10-04.json,2311.6,-0.5899999999996908,-0.025523446963129037,queda,2026-04-25,18
2026-04-25 18:15:05,ethereum,,,2311.29,-0.3251255802505847,crypto_2026-04-25_18-15-05.json,2311.01,0.27999999999974534,0.012115914686641137,alta,2026-04-25,18
2026-04-25 18:20:04,ethereum,,,2310.73,-0.03596182581437449,crypto_2026-04-25_18-20-04.json,2311.29,-0.5599999999999454,-0.024228893821197056,queda,2026-04-25,18
2026-04-25 18:25:04,ethereum,,,2310.93,-0.11045883396537952,crypto_2026-04-25_18-25-04.json,2310.73,0.1999999999998181,0.008655273441718335,alta,2026-04-25,18
2026-04-25 18:46:39,ethereum,,,2312.3,-0.3135498915302721,crypto_2026-04-25_18-46-39.json,2310.93,1.3700000000003456,0.059283491927507356,alta,2026-04-25,18
2026-04-25 18:47:03,ethereum,,,2312.3,-0.3135498915302721,crypto_2026-04-25_18-47-03.json,2312.3,0.0,0.0,estável,2026-04-25,18
2026-04-25 18:50:22,ethereum,,,2313.33,-0.26893806959124467,crypto_2026-04-25_18-50-22.json,2312.3,1.0299999999997453,0.04454439302857524,alta,2026-04-25,18
2026-04-25 18:55:24,ethereum,,,2312.63,-0.31848743407556196,crypto_2026-04-25_18-55-24.json,2313.33,-0.6999999999998181,-0.030259409595683198,queda,2026-04-25,18
2026-04-25 19:00:04,ethereum,,,2312.22,-0.3208595430199015,crypto_2026-04-25_19-00-04.json,2312.63,-0.41000000000030923,-0.017728733087450616,queda,2026-04-25,19
2026-04-25 19:05:04,ethereum,,,2311.83,-0.48462688719808167,crypto_2026-04-25_19-05-04.json,2312.22,-0.38999999999987267,-0.016866907128208937,queda,2026-04-25,19
2026-04-25 19:10:04,ethereum,,,2310.92,-0.4594709728705933,crypto_2026-04-25_19-10-04.json,2311.83,-0.9099999999998545,-0.039362755911976854,queda,2026-04-25,19
2026-04-25 19:15:05,ethereum,,,2311.47,-0.43911779294245024,crypto_2026-04-25_19-15-05.json,2310.92,0.5499999999997272,0.023800045003709656,alta,2026-04-25,19
2026-04-25 19:20:04,ethereum,,,2311.79,-0.4924065193111236,crypto_2026-04-25_19-20-04.json,2311.47,0.3200000000001637,0.013844004032073257,alta,2026-04-25,19
2026-04-25 19:25:04,ethereum,,,2312.19,-0.4111551688813322,crypto_2026-04-25_19-25-04.json,2311.79,0.40000000000009095,0.017302609666106823,alta,2026-04-25,19
2026-04-25 19:30:05,ethereum,,,2311.42,-0.4134544345845045,crypto_2026-04-25_19-30-05.json,2312.19,-0.7699999999999818,-0.0333017615334372,queda,2026-04-25,19
2026-04-25 19:35:05,ethereum,,,2308.61,-0.5617249056636333,crypto_2026-04-25_19-35-05.json,2311.42,-2.8099999999999454,-0.12157029012468289,queda,2026-04-25,19
2026-04-25 19:40:05,ethereum,,,2308.98,-0.5746686312084753,crypto_2026-04-25_19-40-05.json,2308.61,0.36999999999989086,0.01602695994559024,alta,2026-04-25,19
2026-04-25 12:13:04,solana,,,86.51,0.8755762614645958,crypto_2026-04-25_12-13-04.json,,,,sem histórico anterior,2026-04-25,12
2026-04-25 15:51:54,solana,,,86.37,-0.056025878366906735,crypto_2026-04-25_15-51-54.json,86.51,-0.14000000000000057,-0.16183100219627852,queda,2026-04-25,15
2026-04-25 15:52:58,solana,,,86.34,-0.08590013242542621,crypto_2026-04-25_15-52-58.json,86.37,-0.030000000000001137,-0.0347342827370628,queda,2026-04-25,15
2026-04-25 15:54:29,solana,,,86.32,-0.11622337566069524,crypto_2026-04-25_15-54-29.json,86.34,-0.020000000000010232,-0.023164234422064202,queda,2026-04-25,15
2026-04-25 15:55:04,solana,,,86.31,-0.12025849383650665,crypto_2026-04-25_15-55-04.json,86.32,-0.009999999999990905,-0.011584800741416712,queda,2026-04-25,15
2026-04-25 16:00:04,solana,,,86.24,-0.287486695195356,crypto_2026-04-25_16-00-04.json,86.31,-0.07000000000000739,-0.08110300081103856,queda,2026-04-25,16
2026-04-25 16:05:04,solana,,,86.25,-0.27237937483031055,crypto_2026-04-25_16-05-04.json,86.24,0.010000000000005116,0.011595547309838958,alta,2026-04-25,16
2026-04-25 16:10:05,solana,,,86.23,-0.17024615056290304,crypto_2026-04-25_16-10-05.json,86.25,-0.01999999999999602,-0.023188405797096835,queda,2026-04-25,16
2026-04-25 16:14:58,solana,,,86.26,-0.13899463645201765,crypto_2026-04-25_16-14-58.json,86.23,0.030000000000001137,0.03479067609880684,alta,2026-04-25,16
2026-04-25 16:15:04,solana,,,86.26,-0.13899463645201765,crypto_2026-04-25_16-15-04.json,86.26,0.0,0.0,estável,2026-04-25,16
2026-04-25 16:20:04,solana,,,86.27,-0.09618726093506469,crypto_2026-04-25_16-20-04.json,86.26,0.009999999999990905,0.011592858798969284,alta,2026-04-25,16
2026-04-25 16:25:04,solana,,,86.22,0.06166646436230812,crypto_2026-04-25_16-25-04.json,86.27,-0.04999999999999716,-0.0579575750550564,queda,2026-04-25,16
2026-04-25 16:30:04,solana,,,86.17,-0.05768179171860465,crypto_2026-04-25_16-30-04.json,86.22,-0.04999999999999716,-0.05799118533982505,queda,2026-04-25,16
